"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
"1341",0.1,6,100,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1921",0.3,6,0,0.6,1,0.25,50,118.388388787767,0.0965220975119544,85.7723089175977,28.5048069791842,0.0913283876196918,17.9173007765968
"1925",0.3,6,0,0.6,1,1,50,107.294736987299,0.119538615092419,75.589897934714,30.5445871089097,0.112970289684748,20.064694703908
"1929",0.3,6,0,0.6,10,0.25,50,107.457318537493,0.0412625017131845,77.6912780430131,24.2542659001506,0.0620276424225519,12.152826797863
"1933",0.3,6,0,0.6,10,1,50,111.542514500503,0.0895442542123573,81.9132830319567,25.7343951886059,0.0806105340011387,16.9175455542495
"1937",0.3,6,0,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1941",0.3,6,0,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1945",0.3,6,0,0.8,1,0.25,50,117.219038487945,0.0959328015158072,84.0760600277733,29.0565739154682,0.131632561938437,19.2203800682037
"1949",0.3,6,0,0.8,1,1,50,108.95210243076,0.131367114842043,78.630962098233,30.1117795830137,0.129305625059558,20.162047368054
"1953",0.3,6,0,0.8,10,0.25,50,109.072915245558,0.0288063404105238,79.4488286129522,23.5226110999476,0.0323808334594773,10.9606738724101
"1957",0.3,6,0,0.8,10,1,50,111.792769697444,0.083915692290666,81.3021868719502,25.2430682258921,0.0814596976274015,17.2000583895666
"1961",0.3,6,0,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1965",0.3,6,0,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1969",0.3,6,1,0.6,1,0.25,50,116.697264469684,0.0857611091187199,86.1451134132381,21.6600929165485,0.0957156017096773,14.3481685787366
"1973",0.3,6,1,0.6,1,1,50,104.477637792824,0.134740497795914,74.0159032318597,30.5082390200196,0.121118350228595,19.7534763392176
"1977",0.3,6,1,0.6,10,0.25,50,107.962405031741,0.0308605662897111,78.5390264688671,24.8053367848849,0.0430062495489028,12.7041188442049
"1981",0.3,6,1,0.6,10,1,50,112.454933629711,0.0734219378107514,82.4270889954676,23.6686287978342,0.0762148670797516,14.9589759904034
"1985",0.3,6,1,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1989",0.3,6,1,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1993",0.3,6,1,0.8,1,0.25,50,117.360441927583,0.108760442367864,84.824665759913,26.0560838114013,0.127270124960743,18.1221236261944
"1997",0.3,6,1,0.8,1,1,50,107.255825832177,0.143427833067762,76.94783763052,31.6273805280692,0.15733303498604,21.41209051735
"2001",0.3,6,1,0.8,10,0.25,50,108.495918849418,0.0429125873563652,78.8597464757607,22.9708507190727,0.0539963687768327,10.5209927293196
"2005",0.3,6,1,0.8,10,1,50,112.849809854743,0.0812819452974888,82.8161601363244,23.9953017995033,0.0780368893796698,16.4906080197105
"2009",0.3,6,1,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2013",0.3,6,1,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2017",0.3,6,10,0.6,1,0.25,50,117.917287225106,0.0822911361219763,85.2396200447067,24.1173111978285,0.0829936434847358,15.0164590893369
"2021",0.3,6,10,0.6,1,1,50,107.871673435084,0.0954682887199714,76.5987220637504,28.0129336619936,0.116517286876533,18.4512487359255
"2025",0.3,6,10,0.6,10,0.25,50,106.789257834907,0.0267164842008227,78.0644221265056,24.3515062085708,0.0330612590548945,11.7025643935975
"2029",0.3,6,10,0.6,10,1,50,113.049082747198,0.0742256068858266,82.8635277861934,24.4416347182763,0.0784472777148015,15.8460975141471
"2033",0.3,6,10,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2037",0.3,6,10,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2041",0.3,6,10,0.8,1,0.25,50,118.210441931297,0.0853680411710393,85.196127891761,23.7405383009417,0.0996699740336655,17.1326512632471
"2045",0.3,6,10,0.8,1,1,50,105.906133476951,0.149160000976216,74.8683349824545,33.9225151069709,0.145891766481723,22.588523790194
"2049",0.3,6,10,0.8,10,0.25,50,107.866713490046,0.0441144650360599,78.1113584909512,23.7522566220701,0.0664550131519452,12.0111762346023
"2053",0.3,6,10,0.8,10,1,50,113.599233854447,0.0813252843621327,82.9258856586387,24.43735954967,0.0813660387632583,16.8692469612003
"2057",0.3,6,10,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2061",0.3,6,10,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2065",0.3,6,100,0.6,1,0.25,50,116.689620559423,0.0854848657295059,84.7418008623367,25.6471369330321,0.120006590696981,15.9375681442515
"2069",0.3,6,100,0.6,1,1,50,109.526631395002,0.104991879761105,76.9582040487328,29.8987283293742,0.0954689784325631,20.7964638136966
"2073",0.3,6,100,0.6,10,0.25,50,109.055394007019,0.0428746333951832,78.8375554354947,24.4277926982302,0.0527319963565009,11.3081322946238
"2077",0.3,6,100,0.6,10,1,50,111.154107416369,0.0877672312601808,81.385832671877,23.6381491891893,0.0868473174202626,15.8164584200243
"2081",0.3,6,100,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2085",0.3,6,100,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2089",0.3,6,100,0.8,1,0.25,50,117.351747100376,0.0834553473442773,85.7582097972613,25.2891859028302,0.0945104332624369,17.1419268839409
"2093",0.3,6,100,0.8,1,1,50,107.658812284554,0.120721330255089,76.4058074349684,30.4225312351249,0.126160242597609,21.9019021062682
"2097",0.3,6,100,0.8,10,0.25,50,107.476747864111,0.0399879733540083,77.6127473289997,24.3851376353626,0.0553509069618638,12.5765734778127
"2101",0.3,6,100,0.8,10,1,50,110.395435201695,0.0899275264644451,80.4294818855659,24.4376360477127,0.089262158326192,16.7253259066942
"2105",0.3,6,100,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2109",0.3,6,100,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2689",0.4,6,0,0.6,1,0.25,50,121.962361032877,0.0712728655968113,89.6240935631301,26.5954158855108,0.0993960486456214,18.2662677751967
"2693",0.4,6,0,0.6,1,1,50,108.548688726175,0.0938023834143811,77.4431758533728,26.7826817470619,0.0924699248844704,18.2605665394745
"2697",0.4,6,0,0.6,10,0.25,50,110.851895548968,0.0528187953895379,79.5046708746887,21.4045262224932,0.0709679557680636,10.639777785584
"2701",0.4,6,0,0.6,10,1,50,114.479444331988,0.0744173128981606,83.5522322447386,24.1732342960345,0.0698356097728698,16.4434029572937
"2705",0.4,6,0,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2709",0.4,6,0,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2713",0.4,6,0,0.8,1,0.25,50,121.466544395485,0.0883132983929222,87.3555426215926,23.7565827130443,0.116287152462993,16.1132439654991
"2717",0.4,6,0,0.8,1,1,50,108.15932965937,0.127184496678541,77.2522395187637,29.1061084113778,0.144076791475875,20.2420790358675
"2721",0.4,6,0,0.8,10,0.25,50,108.815491668969,0.0343315609194684,79.1133913140412,24.0936436732142,0.0476701374980111,12.2581553889668
"2725",0.4,6,0,0.8,10,1,50,114.999254493514,0.0734727349625233,84.6806936644161,25.0230779778509,0.0720767312638471,16.6546774845828
"2729",0.4,6,0,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2733",0.4,6,0,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2737",0.4,6,1,0.6,1,0.25,50,119.363909778868,0.107412314789312,84.8125620469245,26.9170631740226,0.0938737325463705,17.6967536326827
"2741",0.4,6,1,0.6,1,1,50,109.859981598635,0.105341443843226,78.4407051586551,28.9444174193762,0.114556240432099,20.121297371777
"2745",0.4,6,1,0.6,10,0.25,50,109.051005137414,0.0302068406706846,78.73579268996,24.4758935039438,0.0340505011926293,11.4877875828151
"2749",0.4,6,1,0.6,10,1,50,114.37851302612,0.0659904958067594,84.25586324958,23.5528906682835,0.0674958111252224,14.6550516206926
"2753",0.4,6,1,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2757",0.4,6,1,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2761",0.4,6,1,0.8,1,0.25,50,121.32889317246,0.0873675561126374,89.159041919113,29.2305747679194,0.10306456558007,19.37575901384
"2765",0.4,6,1,0.8,1,1,50,107.824731681932,0.137671943199266,76.691834382545,31.5320985321288,0.141690047611773,21.6872084048275
"2769",0.4,6,1,0.8,10,0.25,50,111.133657225639,0.0484688496474082,80.4425575090953,23.6927228181993,0.0652046567833856,13.1792485754741
"2773",0.4,6,1,0.8,10,1,50,114.235743869939,0.0804963442031157,84.0661137165772,23.6208736296152,0.079604751556612,16.2554027275701
"2777",0.4,6,1,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2781",0.4,6,1,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2785",0.4,6,10,0.6,1,0.25,50,121.386584066575,0.086761708082156,87.2447087443087,28.5801264466832,0.1165158282841,18.1761164733902
"2789",0.4,6,10,0.6,1,1,50,108.074448275476,0.118673412191339,77.1175117201483,28.7041974537987,0.135064549305632,19.3813255250205
"2793",0.4,6,10,0.6,10,0.25,50,106.711405050363,0.0483738176660763,78.1405457929671,23.2026901512799,0.0522331489129381,11.933696736406
"2797",0.4,6,10,0.6,10,1,50,114.658451280125,0.0720378903717415,83.8586537487488,24.0918986139775,0.0571614867603169,15.8617849441811
"2801",0.4,6,10,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2805",0.4,6,10,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2809",0.4,6,10,0.8,1,0.25,50,120.091582210671,0.0886619154310832,86.5099798059238,24.2453797182459,0.125232657274836,12.3622469504608
"2813",0.4,6,10,0.8,1,1,50,107.105739225512,0.116860347980688,77.5117164968058,29.9421959957401,0.120061594426046,20.37265912673
"2817",0.4,6,10,0.8,10,0.25,50,110.523391014216,0.0388296649779467,79.8784549644171,23.417433745161,0.0387894116611883,12.0930692845591
"2821",0.4,6,10,0.8,10,1,50,111.788972947873,0.0893238700736295,82.8967976979544,24.6397089701711,0.0734775373355402,15.7535835241624
"2825",0.4,6,10,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2829",0.4,6,10,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2833",0.4,6,100,0.6,1,0.25,50,121.898737277664,0.0661760728499792,88.7356217408592,26.937029309221,0.0994387055343881,19.67035123369
"2837",0.4,6,100,0.6,1,1,50,109.115150969268,0.0942181995661966,77.0198172778076,28.9038508148386,0.116118222124986,18.5684488894519
"2841",0.4,6,100,0.6,10,0.25,50,108.199251049926,0.0664000154902433,78.3752903268639,23.3302525651541,0.0665401174465296,12.3900840214927
"2845",0.4,6,100,0.6,10,1,50,115.688461248212,0.0786910540556921,84.5184815965564,24.2557316804637,0.0711658509024616,16.0055905465901
"2849",0.4,6,100,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2853",0.4,6,100,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2857",0.4,6,100,0.8,1,0.25,50,119.372011579475,0.121572174893245,88.2103522382542,25.2116444441107,0.120365685575566,17.6284346807662
"2861",0.4,6,100,0.8,1,1,50,109.258841088773,0.131026556143621,78.4777011419889,30.4414400035904,0.143399794382527,21.1594607239663
"2865",0.4,6,100,0.8,10,0.25,50,111.29471900828,0.0301245826440362,82.3884097016237,24.3057052223511,0.0364371848450367,13.198066616136
"2869",0.4,6,100,0.8,10,1,50,112.801448487701,0.0740222935749123,82.5601982808025,23.9585939352647,0.0786382293644563,15.8103499315849
"2873",0.4,6,100,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2877",0.4,6,100,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"577",0.05,10,0,0.6,1,0.25,50,105.952256243457,0.0760285515222402,70.9900257403949,27.8400373196588,0.0984597436687431,13.4946055190799
"581",0.05,10,0,0.6,1,1,50,104.925875012597,0.12286914510234,71.2192860962979,30.4357375675136,0.134105705954148,19.3651972825288
"585",0.05,10,0,0.6,10,0.25,50,104.920582081349,0.0430409542343708,70.9154663193233,28.8300244667072,0.0542291289705127,12.5641273364664
"589",0.05,10,0,0.6,10,1,50,105.365672226024,0.0662426729339867,73.2664343338077,26.9350550795172,0.0663596870049322,15.9978341548082
"593",0.05,10,0,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"597",0.05,10,0,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"601",0.05,10,0,0.8,1,0.25,50,105.8946106924,0.0925025249848628,70.9406199512919,28.9067645684074,0.113140550379407,15.5183658553116
"605",0.05,10,0,0.8,1,1,50,105.367342286763,0.128322756722032,72.0960197315626,31.5464775316365,0.127410201312426,19.783865751956
"609",0.05,10,0,0.8,10,0.25,50,104.856403224114,0.0412207727487102,71.3383942764672,29.3483072704253,0.0467637643416204,13.0432920322883
"613",0.05,10,0,0.8,10,1,50,105.805765649919,0.0709504316249874,73.7722216062986,26.8931910985557,0.0716527342076089,15.9377368624032
"617",0.05,10,0,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"621",0.05,10,0,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"625",0.05,10,1,0.6,1,0.25,50,104.884621865505,0.0893075355589856,71.0015233226249,28.5353440808992,0.102304294435444,14.7917586159301
"629",0.05,10,1,0.6,1,1,50,104.405249919881,0.120797410520763,70.6749127638907,31.1453127911345,0.130060821520591,19.7283072436047
"633",0.05,10,1,0.6,10,0.25,50,105.191594793219,0.0309264928637824,71.1214800643435,29.0992816880755,0.0401591216390792,12.9834273916402
"637",0.05,10,1,0.6,10,1,50,105.487056627023,0.0672878784099948,73.5274527714025,27.0421026437185,0.0682822872255159,15.4793979603086
"641",0.05,10,1,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"645",0.05,10,1,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"649",0.05,10,1,0.8,1,0.25,50,105.82539264904,0.0764420282966541,71.1580177432887,28.620031711623,0.074213123301321,14.2689446431603
"653",0.05,10,1,0.8,1,1,50,105.674694765395,0.122090461956155,72.0733805220556,31.2139391958414,0.135554392813371,19.4671510957739
"657",0.05,10,1,0.8,10,0.25,50,104.858365255479,0.0453740662395255,70.9358496703089,29.060579886761,0.0630727536740738,13.0873904168203
"661",0.05,10,1,0.8,10,1,50,105.694453199581,0.0686918902689635,73.6928744192315,26.9656072757206,0.0650294049905434,15.91714837576
"665",0.05,10,1,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"669",0.05,10,1,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"673",0.05,10,10,0.6,1,0.25,50,105.897422333471,0.0693282855694447,70.5371917139096,28.7277569290836,0.0869474280318843,14.5583979268896
"677",0.05,10,10,0.6,1,1,50,103.89471941684,0.122435363057574,70.0845169985492,30.9598252327526,0.129797251611229,19.1578077780143
"681",0.05,10,10,0.6,10,0.25,50,104.781135503826,0.0407508135954576,70.8300571998999,29.2577790904461,0.0485996258136439,13.143085546279
"685",0.05,10,10,0.6,10,1,50,105.485292142898,0.0689012003138258,73.4576205823588,27.463182247494,0.0660347524182532,15.9448731511294
"689",0.05,10,10,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"693",0.05,10,10,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"697",0.05,10,10,0.8,1,0.25,50,105.632680059259,0.0843537690331387,71.1914506591268,27.7170513726438,0.103308426511846,13.695222553298
"701",0.05,10,10,0.8,1,1,50,106.544962888058,0.115708219788595,72.7149390538995,31.2924129048481,0.128743222235892,20.0820955308975
"705",0.05,10,10,0.8,10,0.25,50,105.046040061889,0.0404162263041446,70.9475000462007,28.7595648989404,0.0561902049955854,12.3548914062867
"709",0.05,10,10,0.8,10,1,50,106.138988337959,0.0653938609179985,73.4826729975159,26.8276164860763,0.0670754626035639,15.9714729111344
"713",0.05,10,10,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"717",0.05,10,10,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"721",0.05,10,100,0.6,1,0.25,50,106.183796869419,0.0722665782888221,71.0337908178015,27.4077009082292,0.0968746150142931,13.4433226378859
"725",0.05,10,100,0.6,1,1,50,104.182351692299,0.12752122125216,70.2131940073614,30.8230681057838,0.146880041161945,19.4125720847868
"729",0.05,10,100,0.6,10,0.25,50,105.282417454395,0.037152928605883,71.7799884188705,28.5652116274506,0.0519072730869768,12.0351013329866
"733",0.05,10,100,0.6,10,1,50,105.904779501182,0.0664503200883278,73.7727883355544,26.9877829740874,0.0681031957536188,15.9309513027686
"737",0.05,10,100,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"741",0.05,10,100,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"745",0.05,10,100,0.8,1,0.25,50,105.563232988287,0.0832216298120634,70.751461002374,28.4508194716328,0.107180549797306,15.124951340975
"749",0.05,10,100,0.8,1,1,50,106.784051460654,0.114554366182497,72.9224672386038,31.2460744696571,0.127197357787798,20.1049678438419
"753",0.05,10,100,0.8,10,0.25,50,104.817665277077,0.0295289752603811,71.0649984730912,28.6425879785458,0.0359173490081594,12.7871704064314
"757",0.05,10,100,0.8,10,1,50,106.159035475419,0.0666202783343415,73.6444325305341,26.9203138407407,0.0639636131612395,15.9195357708764
"761",0.05,10,100,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"765",0.05,10,100,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1345",0.1,10,0,0.6,1,0.25,50,107.741396007342,0.0879484978751378,76.2359976087443,24.5902992106966,0.103889997899091,13.2895067003494
"1349",0.1,10,0,0.6,1,1,50,105.300329208221,0.119282952501446,73.8027791636766,31.2848892365334,0.116693642617962,21.0314199660722
"1353",0.1,10,0,0.6,10,0.25,50,104.543130413659,0.0380822692821064,73.9488917300145,25.7688113485079,0.050872239139869,11.8264071018602
"1357",0.1,10,0,0.6,10,1,50,107.474508589548,0.0689828063568295,77.9383929894879,23.9752376992184,0.0690305090938792,14.9199028584522
"1361",0.1,10,0,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1365",0.1,10,0,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1369",0.1,10,0,0.8,1,0.25,50,107.199442575618,0.0989776579932544,75.4614212022214,25.2173763257942,0.110665115088814,13.2199527064561
"1373",0.1,10,0,0.8,1,1,50,107.079684201284,0.112385081950063,75.6174893952499,31.1394338191757,0.115327194523019,20.8515619328021
"1377",0.1,10,0,0.8,10,0.25,50,105.663955119908,0.0322128120857638,75.7037582148312,25.0462163079155,0.0414001529715037,11.3091694292573
"1381",0.1,10,0,0.8,10,1,50,107.436020987626,0.0782380967584706,78.0095509463368,24.8945465569664,0.0810996581738663,16.034710606832
"1385",0.1,10,0,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1389",0.1,10,0,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1393",0.1,10,1,0.6,1,0.25,50,106.289409433279,0.102364613445602,75.2288509261963,25.5153434413916,0.136255946650615,14.9896183112102
"1397",0.1,10,1,0.6,1,1,50,103.428360618955,0.13118712579491,72.5432653477716,30.5648747162757,0.1398094824086,19.9455267618195
"1401",0.1,10,1,0.6,10,0.25,50,104.573707854108,0.0351541758303527,74.5583668476915,25.2233804028133,0.0400353523383838,11.5843060260409
"1405",0.1,10,1,0.6,10,1,50,107.93732187977,0.0727034390484904,78.2472076832266,24.701517469228,0.0712862316722642,16.2361487498415
"1409",0.1,10,1,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1413",0.1,10,1,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1417",0.1,10,1,0.8,1,0.25,50,106.576622891887,0.0934644164118913,76.399509115928,25.8239162417957,0.106385462996896,14.5254958988878
"1421",0.1,10,1,0.8,1,1,50,105.560636412272,0.135868483091733,74.6453412912593,31.7459599144337,0.133662414842836,21.1905887426358
"1425",0.1,10,1,0.8,10,0.25,50,104.211797764416,0.0361209255230552,73.9663408560334,26.1622629486317,0.0430317461238821,11.8126265748401
"1429",0.1,10,1,0.8,10,1,50,108.469199938165,0.0742434207500998,78.571446781728,25.2655157427719,0.0773012963273828,16.8489742474181
"1433",0.1,10,1,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1437",0.1,10,1,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1441",0.1,10,10,0.6,1,0.25,50,106.741488243606,0.077403934104386,74.7172964667153,24.2451848530494,0.0928244160532149,13.073272557493
"1445",0.1,10,10,0.6,1,1,50,104.123708378887,0.124327140716682,73.1994428490969,31.1821728098208,0.119829377239851,20.6385719556012
"1449",0.1,10,10,0.6,10,0.25,50,104.843930375201,0.0362227376939559,74.686589775043,25.6925989461913,0.0508402469852133,11.4609044649842
"1453",0.1,10,10,0.6,10,1,50,107.779004200661,0.073535711905597,78.7155344374234,24.9887926001131,0.0697417300079915,16.4319946129569
"1457",0.1,10,10,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1461",0.1,10,10,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1465",0.1,10,10,0.8,1,0.25,50,109.550044932252,0.0739318690979198,77.0177194270791,24.8927807894264,0.100846044386911,14.0019608668414
"1469",0.1,10,10,0.8,1,1,50,105.573818998378,0.129738101810908,73.8520030458934,30.7599380533132,0.143235751613347,20.5299674873084
"1473",0.1,10,10,0.8,10,0.25,50,104.796884518627,0.0356562877649451,74.4415119659235,25.7927479668018,0.0584161370635663,11.42532201712
"1477",0.1,10,10,0.8,10,1,50,107.46989951878,0.0790116929891909,78.1196710651301,25.2597343358617,0.0838929967056142,16.3921337838983
"1481",0.1,10,10,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1485",0.1,10,10,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1489",0.1,10,100,0.6,1,0.25,50,106.788997304582,0.0895067138278564,75.824871910457,24.5520468722084,0.11192830005964,12.7410555979123
"1493",0.1,10,100,0.6,1,1,50,103.761505339458,0.140871546569336,73.0010947576203,31.0903159457406,0.140309004214442,20.8386448188706
"1497",0.1,10,100,0.6,10,0.25,50,104.559865576717,0.0472983070132245,74.5534572148977,25.9745421962466,0.0728519684429661,11.7563348486219
"1501",0.1,10,100,0.6,10,1,50,107.327035730022,0.0811338591399976,77.8201253307951,24.9264909822356,0.0822362698317158,16.2184897018306
"1505",0.1,10,100,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1509",0.1,10,100,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1513",0.1,10,100,0.8,1,0.25,50,107.359587309963,0.0871063646408453,76.1813365741013,25.0339621654247,0.0937814883293806,14.3822584621412
"1517",0.1,10,100,0.8,1,1,50,108.163749840631,0.120484443760488,76.3714553320336,32.1257227101007,0.139496907458211,21.9362027745314
"1521",0.1,10,100,0.8,10,0.25,50,104.849703799304,0.030622886916002,74.7268075965277,25.6983383629211,0.0358617338614463,12.2113861157126
"1525",0.1,10,100,0.8,10,1,50,107.292022654542,0.0802833151713431,77.6687035784451,24.8333381392644,0.0844559317645198,16.1977873907638
"1529",0.1,10,100,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1533",0.1,10,100,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2113",0.3,10,0,0.6,1,0.25,50,119.346798631531,0.0844255956950048,85.4972258394667,23.782971744246,0.0982313053620244,14.3766278643518
"2117",0.3,10,0,0.6,1,1,50,104.02316315651,0.138833604179213,74.2709028586141,29.097217725331,0.139405563700557,19.6107307257558
"2121",0.3,10,0,0.6,10,0.25,50,107.4843154021,0.0495086002118176,76.840489762568,24.5861971450508,0.0515776146842271,11.2337907783729
"2125",0.3,10,0,0.6,10,1,50,112.005713258495,0.075309522292306,82.0438644161597,24.2081322836694,0.0771404591245901,15.5377677004775
"2129",0.3,10,0,0.6,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2133",0.3,10,0,0.6,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2137",0.3,10,0,0.8,1,0.25,50,115.439766955754,0.0809623869471739,83.8313650580592,23.3020078827567,0.0872680215845257,15.5058142555516
"2141",0.3,10,0,0.8,1,1,50,108.704152390365,0.142327684489621,77.777832550719,33.5460234854022,0.153200889050055,22.9671330511744
"2145",0.3,10,0,0.8,10,0.25,50,107.328049522858,0.044071916259209,77.3444338780413,23.6699364179467,0.0413323537454517,12.1977168669857
"2149",0.3,10,0,0.8,10,1,50,111.530988379736,0.08225231737986,81.0634369682212,24.142465650259,0.0835872431709705,16.3888496619179
"2153",0.3,10,0,0.8,100,0.25,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2157",0.3,10,0,0.8,100,1,50,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2161",0.3,10,1,0.6,1,0.25,50,116.784130842009,0.0885420629871556,84.1518053779154,27.0321631877022,0.0869568249077552,16.967806306297
"2165",0.3,10,1,0.6,1,1,50,106.998823064468,0.121524861382973,76.2706560891929,29.782924385273,0.11543605339111,19.9268596315395
"2169",0.3,10,1,0.6,10,0.25,50,107.20808257803,0.0284243004508217,77.485878757053,24.6380955099526,0.0332490982294546,12.5905508976437
