"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
"2817",0.4,6,10,0.8,10,0.25,50,111.489586561963,0.0392046175098969,79.3891314083579,17.6586410687793,0.0522649734468888,11.0480025390289
"2821",0.4,6,10,0.8,10,1,50,126.984389893326,0.0257730047065994,90.9451571221791,15.6328903431051,0.0386379007023061,10.6240667966455
"2825",0.4,6,10,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2829",0.4,6,10,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2833",0.4,6,100,0.6,1,0.25,50,130.948784517295,0.0477000329025977,95.5286196142458,19.0407375613048,0.0587250023364748,12.5289584210401
"2837",0.4,6,100,0.6,1,1,50,124.22393032374,0.0307252022306896,89.4622591978914,15.937499189805,0.037265879889084,10.1337285070792
"2841",0.4,6,100,0.6,10,0.25,50,113.416671143144,0.0261835913833307,81.6451431189973,15.9767428708034,0.0523145049863583,10.1670567057432
"2845",0.4,6,100,0.6,10,1,50,126.914339776393,0.0286566028408439,93.2591828626424,14.8331396643582,0.0355820077503325,10.1071451781036
"2849",0.4,6,100,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2853",0.4,6,100,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2857",0.4,6,100,0.8,1,0.25,50,134.752290102884,0.0338574787924486,99.7723305798574,17.8235429682971,0.0661908361943763,12.0571490990506
"2861",0.4,6,100,0.8,1,1,50,126.484008699144,0.0267849892993485,89.9551479050659,17.6810306810659,0.0369701803549911,13.3688465600293
"2865",0.4,6,100,0.8,10,0.25,50,112.141927537127,0.0395729746854154,82.0443982490504,17.7214402132482,0.0412826193621098,11.2318515907839
"2869",0.4,6,100,0.8,10,1,50,126.314439396175,0.0358794061207216,92.2858921391179,14.5169787311608,0.0407768537954449,8.82560503511911
"2873",0.4,6,100,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2877",0.4,6,100,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"577",0.05,10,0,0.6,1,0.25,50,110.013511607656,0.0344479744509942,74.7800270440488,21.7853909258488,0.0387010213963164,12.9340419615477
"581",0.05,10,0,0.6,1,1,50,116.301782801281,0.023947941411285,80.5912899775093,17.9363577596775,0.0293114866828426,11.8780549391087
"585",0.05,10,0,0.6,10,0.25,50,107.154423286155,0.0161845560686837,72.3918829373702,21.75925975239,0.0186338952180544,10.9949689460214
"589",0.05,10,0,0.6,10,1,50,112.209071196556,0.0398668677162087,77.1044460017549,19.7959097872821,0.0489136937203217,11.5397013371916
"593",0.05,10,0,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"597",0.05,10,0,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"601",0.05,10,0,0.8,1,0.25,50,111.21471381267,0.0454812292720301,76.5837872230117,21.5983873403176,0.0594312789577379,12.3069012231853
"605",0.05,10,0,0.8,1,1,50,119.615262155932,0.0314543373103902,82.9647342259736,16.711964175539,0.0249676645680765,11.6697647754531
"609",0.05,10,0,0.8,10,0.25,50,106.419352298077,0.0387685529700784,71.8491836630167,21.7643715781983,0.0451579046830824,11.0420795046757
"613",0.05,10,0,0.8,10,1,50,112.329793310321,0.0429867223855983,77.9578915939991,19.2564438421,0.0563862088343509,11.2328293671972
"617",0.05,10,0,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"621",0.05,10,0,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"625",0.05,10,1,0.6,1,0.25,50,110.62981751639,0.0279197017732164,76.3332810537411,21.1469118702977,0.0323552363549699,12.1153894403307
"629",0.05,10,1,0.6,1,1,50,116.701049277011,0.0251323324979995,80.993047523515,17.240826865885,0.0345022584320089,11.218792736243
"633",0.05,10,1,0.6,10,0.25,50,107.101126594563,0.024313348801198,72.4300784589169,21.5033522504296,0.0254039498684005,10.9320978431078
"637",0.05,10,1,0.6,10,1,50,111.868948886697,0.0510720584932034,77.1033333569177,19.854236670964,0.0538533422269168,11.6509077917984
"641",0.05,10,1,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"645",0.05,10,1,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"649",0.05,10,1,0.8,1,0.25,50,111.167529843178,0.0349463173380915,75.7461088288337,21.1944390722031,0.0332466282090202,13.1182016738947
"653",0.05,10,1,0.8,1,1,50,119.368874548255,0.0343031097666214,82.7392506793186,16.9598774587688,0.0308202215589651,12.1577528466433
"657",0.05,10,1,0.8,10,0.25,50,106.932831960153,0.0293062424349898,72.4821254747818,21.9840272170836,0.0335083993830802,11.0066755935873
"661",0.05,10,1,0.8,10,1,50,112.569195878125,0.0386272551397249,78.5554773580074,18.857254971636,0.0510405477619603,11.4559474095656
"665",0.05,10,1,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"669",0.05,10,1,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"673",0.05,10,10,0.6,1,0.25,50,110.748778653585,0.0412370499842709,75.5045604805199,22.4697647666839,0.0421450064769298,12.5572355520821
"677",0.05,10,10,0.6,1,1,50,116.292336812151,0.0303986209187773,80.419672802325,17.8651344783549,0.0349833042266322,11.5978459317533
"681",0.05,10,10,0.6,10,0.25,50,106.99816171422,0.0345931274025646,72.4927195687771,22.1856774291273,0.0364343595348822,11.1538983715065
"685",0.05,10,10,0.6,10,1,50,112.059708149865,0.0440699583501821,77.3899081736001,19.5007927740648,0.0518431600742893,11.4035256149816
"689",0.05,10,10,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"693",0.05,10,10,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"697",0.05,10,10,0.8,1,0.25,50,112.175349859746,0.0268047167785361,76.8526596524478,19.9228859645036,0.0308831960702785,11.4425678176854
"701",0.05,10,10,0.8,1,1,50,119.69415072927,0.0309059574032867,83.4698919147763,16.9239050353381,0.0285444437925171,11.9455284059713
"705",0.05,10,10,0.8,10,0.25,50,106.763591374929,0.032636734316345,72.2607958605116,22.2700746032489,0.0365793389867685,11.3983175521981
"709",0.05,10,10,0.8,10,1,50,112.74350752275,0.0387761968117379,78.1342748502752,19.0185995766713,0.0486820973686242,11.1014895704694
"713",0.05,10,10,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"717",0.05,10,10,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"721",0.05,10,100,0.6,1,0.25,50,110.907685032769,0.0385387336802225,75.396795114452,21.094412953199,0.0361457729555762,11.8468451262251
"725",0.05,10,100,0.6,1,1,50,116.802291027189,0.0285963813130478,80.7497435019567,17.4083797982704,0.0358489392196417,11.6636856535293
"729",0.05,10,100,0.6,10,0.25,50,106.983952894088,0.0469125370476329,72.155660262053,22.0389872386204,0.059615313022244,11.7312196752944
"733",0.05,10,100,0.6,10,1,50,112.178765802699,0.0433722724580724,77.4529095439286,19.7998877879656,0.0552319790782883,11.3453128848185
"737",0.05,10,100,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"741",0.05,10,100,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"745",0.05,10,100,0.8,1,0.25,50,110.801057582396,0.0386663812743043,75.1275997253872,21.071880576697,0.0388091944022221,11.7685037849666
"749",0.05,10,100,0.8,1,1,50,119.146308529595,0.0240011643368713,82.9881511889752,16.9995990339953,0.0256537065882272,11.8001293791694
"753",0.05,10,100,0.8,10,0.25,50,107.006713007914,0.0316075668085357,72.4694921153638,21.5717081142093,0.0387715979201918,11.0435770120687
"757",0.05,10,100,0.8,10,1,50,112.795061375537,0.039645297017533,78.1306943923143,18.8907344955018,0.0510972170754804,11.6450715763934
"761",0.05,10,100,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"765",0.05,10,100,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1345",0.1,10,0,0.6,1,0.25,50,116.663862926098,0.0355026064737383,82.394869140509,15.1607208073074,0.0333855342207969,9.66310428542158
"1349",0.1,10,0,0.6,1,1,50,118.644091957187,0.0324009580901911,84.0221136548974,14.4870308848117,0.0348281141541899,9.95585006833864
"1353",0.1,10,0,0.6,10,0.25,50,108.417128040672,0.0233867178462712,76.957356280848,18.7664539932823,0.0315494071277911,10.425624286108
"1357",0.1,10,0,0.6,10,1,50,116.873222281872,0.0342143368886627,83.326626309821,16.2786320550541,0.0435799612089372,10.1560752481716
"1361",0.1,10,0,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1365",0.1,10,0,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1369",0.1,10,0,0.8,1,0.25,50,116.716247855806,0.031010817332856,83.4096617689644,15.639198683565,0.0375330421138848,8.46517505489752
"1373",0.1,10,0,0.8,1,1,50,124.464592468531,0.0288015694277438,88.0441952146576,15.4711986381561,0.0267966068510751,10.1110055688027
"1377",0.1,10,0,0.8,10,0.25,50,107.451351159332,0.0307188886442593,76.1575710749338,17.8672968955777,0.0330441069418464,9.11438702597082
"1381",0.1,10,0,0.8,10,1,50,117.589012055335,0.0374262155187271,84.2962257482873,15.7496838433046,0.042711393553499,10.4093934245586
"1385",0.1,10,0,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1389",0.1,10,0,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1393",0.1,10,1,0.6,1,0.25,50,115.623032066004,0.0351359337362477,81.472236576735,15.572922505182,0.0389902392853483,8.45173631819713
"1397",0.1,10,1,0.6,1,1,50,120.344660005046,0.0296406470287564,85.4576814061543,14.0794487651887,0.0341535638760266,10.4045342179535
"1401",0.1,10,1,0.6,10,0.25,50,108.112036223564,0.0301708270249353,77.4502926658755,18.3172252135035,0.0401131737394512,9.12205894465806
"1405",0.1,10,1,0.6,10,1,50,117.47926236708,0.0335541568919555,83.9941338443728,15.7341558401589,0.0399455080661833,10.2201205453735
"1409",0.1,10,1,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1413",0.1,10,1,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1417",0.1,10,1,0.8,1,0.25,50,114.48411522999,0.0410886814098016,81.6457787814747,17.6314339559898,0.041125380203962,10.642214527988
"1421",0.1,10,1,0.8,1,1,50,124.507619879148,0.0282705541633382,87.7311576145348,15.9155612603706,0.0248308294207341,10.6223610544008
"1425",0.1,10,1,0.8,10,0.25,50,107.560559316996,0.0302934000146386,76.1223981854589,17.5069375819603,0.0388321984807674,8.95549176048259
"1429",0.1,10,1,0.8,10,1,50,116.978704864843,0.033607495893253,84.1616460757586,14.9075307758685,0.0402196128784276,10.0294782128257
"1433",0.1,10,1,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1437",0.1,10,1,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1441",0.1,10,10,0.6,1,0.25,50,114.919474404095,0.0432463193428391,82.1696735522871,15.5749312535058,0.0458476857636458,10.6352280469785
"1445",0.1,10,10,0.6,1,1,50,120.128372355352,0.0305645508541187,84.2092295361702,13.5904987246737,0.0361706950000568,9.23144207655024
"1449",0.1,10,10,0.6,10,0.25,50,107.941340266471,0.0281334286439763,76.4331599605767,18.4517532136514,0.0335907097559064,10.3511883036368
"1453",0.1,10,10,0.6,10,1,50,116.827251571402,0.0345851749883774,83.5119530764095,15.6874078663567,0.0388650478587826,9.82561516524115
"1457",0.1,10,10,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1461",0.1,10,10,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1465",0.1,10,10,0.8,1,0.25,50,115.782530825724,0.0482542452648908,82.2766290274907,17.0907399952559,0.0539824402411608,10.8280107115345
"1469",0.1,10,10,0.8,1,1,50,124.336762462396,0.0250608614646028,87.7598792148817,14.500678154288,0.019101470344796,10.398475229756
"1473",0.1,10,10,0.8,10,0.25,50,107.758225597356,0.0251182235865284,76.543253297959,18.0598121094869,0.0291944447729029,9.67494917347157
"1477",0.1,10,10,0.8,10,1,50,117.583654159906,0.0324383897023621,84.064283509947,15.7869934114485,0.0425560978433522,10.5903137306893
"1481",0.1,10,10,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1485",0.1,10,10,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1489",0.1,10,100,0.6,1,0.25,50,112.682489127723,0.0475557962312498,79.3907822540852,17.775607613129,0.0380406246385245,10.7007682012721
"1493",0.1,10,100,0.6,1,1,50,119.38707152705,0.0256596063709178,84.0754043111485,14.1686222907152,0.0363376009430326,10.992804603745
"1497",0.1,10,100,0.6,10,0.25,50,106.688115242249,0.0348509469342548,75.7044384072784,18.0442922031301,0.0535890754389299,9.34080072894913
"1501",0.1,10,100,0.6,10,1,50,116.542589191019,0.0343907859867456,83.1370851644312,15.1955277261367,0.0397575822581984,9.20172246468415
"1505",0.1,10,100,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1509",0.1,10,100,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1513",0.1,10,100,0.8,1,0.25,50,115.384775977526,0.0465386380551496,82.0058708566768,15.959604298558,0.0534592102958208,10.4861987509875
"1517",0.1,10,100,0.8,1,1,50,125.917268914973,0.0309082584419858,88.9837929818913,16.3550337210979,0.0303166864860689,11.9556768750749
"1521",0.1,10,100,0.8,10,0.25,50,107.597292561903,0.0360345620579805,76.6210226763285,18.8297087353794,0.0561314911104094,10.0599472353307
"1525",0.1,10,100,0.8,10,1,50,118.156731875267,0.0331937395096749,84.5783608480726,15.9932319770084,0.0411334028669166,9.85486835966187
"1529",0.1,10,100,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"1533",0.1,10,100,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2113",0.3,10,0,0.6,1,0.25,50,128.036750238921,0.0260856554537965,93.2184381012667,14.5290738481215,0.0349050067556079,10.0881054907486
"2117",0.3,10,0,0.6,1,1,50,122.280543995421,0.0384057479515507,88.6556032236232,16.5201597080967,0.0417622935552921,12.4557346080123
"2121",0.3,10,0,0.6,10,0.25,50,108.862415651843,0.0341167591411143,77.5589600245229,17.2620433128951,0.0546394467184629,9.23352865854269
"2125",0.3,10,0,0.6,10,1,50,123.365561444226,0.0267723321550322,89.9436618203311,14.5345714053119,0.0341718463876685,8.49610549941477
"2129",0.3,10,0,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2133",0.3,10,0,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2137",0.3,10,0,0.8,1,0.25,50,131.247478292929,0.0264757505669266,95.8588376515305,17.2507913806867,0.033492041284009,11.8205596317359
"2141",0.3,10,0,0.8,1,1,50,125.787549257187,0.032935127635294,88.850020709494,17.2353449834,0.0352056633498583,11.9144139791781
"2145",0.3,10,0,0.8,10,0.25,50,111.137532467926,0.0246480672958157,80.4438145089889,16.7004667677191,0.0400196511816974,10.4918569575629
"2149",0.3,10,0,0.8,10,1,50,125.388245721075,0.028082128556942,90.4493591328369,14.898914370054,0.0336744264321095,9.71669877507255
"2153",0.3,10,0,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2157",0.3,10,0,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2161",0.3,10,1,0.6,1,0.25,50,125.01515294427,0.0405898234368254,92.8342392238193,15.2841994046268,0.0371100622802553,10.037527139593
"2165",0.3,10,1,0.6,1,1,50,123.245376490319,0.0417180418037996,89.9423637789234,16.6439151522947,0.0586661138015187,10.7907611594213
"2169",0.3,10,1,0.6,10,0.25,50,108.316062958266,0.0445506194623935,76.3536933530692,17.2343630842032,0.0740379295172987,10.5588106658921
"2173",0.3,10,1,0.6,10,1,50,124.679628793349,0.0274093951941212,89.7299528323259,13.6574042475014,0.0328940521542634,9.32030242168613
"2177",0.3,10,1,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2181",0.3,10,1,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2185",0.3,10,1,0.8,1,0.25,50,130.040180175701,0.0393177513823469,93.9032496554915,14.574547684854,0.0505079642569654,11.5998545618086
"2189",0.3,10,1,0.8,1,1,50,126.624126796088,0.0216321022234615,90.0675539419601,17.135290016635,0.0265253058441215,13.6494230921367
"2193",0.3,10,1,0.8,10,0.25,50,109.465374505756,0.0224617939623731,76.9279398721405,16.5768500132075,0.0253684617893914,10.6904937149043
"2197",0.3,10,1,0.8,10,1,50,126.093270591151,0.0348277715750286,91.0775607427367,15.792925450061,0.0405977357365123,10.6918012968077
"2201",0.3,10,1,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2205",0.3,10,1,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2209",0.3,10,10,0.6,1,0.25,50,130.705205997474,0.0245607613379561,94.9756524582703,14.6291550413156,0.0429764608981002,9.11978390101323
"2213",0.3,10,10,0.6,1,1,50,122.100896741762,0.034614302159197,87.4832157864206,17.0789517850746,0.0435698813093825,12.7256146355394
"2217",0.3,10,10,0.6,10,0.25,50,108.96943864653,0.0380377379564909,77.4859985619029,18.106249939634,0.0352553779951867,11.0312437614912
"2221",0.3,10,10,0.6,10,1,50,126.475453260285,0.0315468973326593,91.6722814100427,13.9125975200698,0.0421191977148601,8.0934755804565
"2225",0.3,10,10,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2229",0.3,10,10,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2233",0.3,10,10,0.8,1,0.25,50,131.201323346097,0.0275642549253441,94.8287996320263,15.54302013996,0.0317690432375688,12.1444368981746
"2237",0.3,10,10,0.8,1,1,50,124.430539116667,0.0343929153782319,89.5515515750165,16.0876993770347,0.0347605933376125,10.8235162227872
"2241",0.3,10,10,0.8,10,0.25,50,110.590002568632,0.0386626493538724,79.1378013603273,14.1701499590657,0.0471359614772972,8.52395687213915
"2245",0.3,10,10,0.8,10,1,50,125.992210705748,0.0273780543991362,92.0578635709385,14.0458028076664,0.0341630280822047,9.37947288735382
"2249",0.3,10,10,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2253",0.3,10,10,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2257",0.3,10,100,0.6,1,0.25,50,125.976366308403,0.0372656374428731,92.1833592085742,16.5441508461468,0.0410394154410323,13.649691622225
"2261",0.3,10,100,0.6,1,1,50,122.352878329893,0.0344707050649791,87.8529630987829,16.2752498385335,0.0309086393283618,11.6461604263976
"2265",0.3,10,100,0.6,10,0.25,50,109.592175776793,0.0283161107732084,78.219990352098,17.0314773006336,0.0296185445231459,10.8087505033952
"2269",0.3,10,100,0.6,10,1,50,123.688467110645,0.0313156712763896,89.4326483069259,14.1763392467943,0.0308670517191311,8.51479708636426
"2273",0.3,10,100,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2277",0.3,10,100,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2281",0.3,10,100,0.8,1,0.25,50,132.894260016253,0.0327703231948261,97.5022178850634,16.5300463183697,0.0419474939504949,11.0739756746775
"2285",0.3,10,100,0.8,1,1,50,126.821476226015,0.0317692244029993,89.4463848481453,16.7784763897727,0.0370242442142215,10.455799305599
"2289",0.3,10,100,0.8,10,0.25,50,112.143367838455,0.0387762234318479,80.4877926507361,16.5480082227621,0.041918746973686,9.65799112241018
"2293",0.3,10,100,0.8,10,1,50,125.837303999506,0.0258100196214893,92.0987166649704,14.6930475859574,0.0354998575962083,10.3439521574235
"2297",0.3,10,100,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2301",0.3,10,100,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2881",0.4,10,0,0.6,1,0.25,50,130.779911059745,0.0411916473342861,97.5822259388794,14.8759756265138,0.0534468795817285,9.18082842674104
"2885",0.4,10,0,0.6,1,1,50,125.002302571866,0.0393088929118286,90.0209532111443,14.7991745450238,0.0437319802380912,11.5152615731935
"2889",0.4,10,0,0.6,10,0.25,50,111.839932223649,0.039776863877333,81.0140073516229,17.3828746109894,0.0476107011417439,10.4529533138067
"2893",0.4,10,0,0.6,10,1,50,127.191785126113,0.018664645981812,92.3437330466745,15.3861174336708,0.030322640846008,10.7021912991069
"2897",0.4,10,0,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2901",0.4,10,0,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2905",0.4,10,0,0.8,1,0.25,50,133.979046066842,0.0292796182960156,99.2410662144686,15.1942862684509,0.0265258434078385,12.5467142896181
"2909",0.4,10,0,0.8,1,1,50,125.799100491178,0.0300525277249582,89.1879438648848,15.1873877309393,0.0331803745093182,11.607206201744
"2913",0.4,10,0,0.8,10,0.25,50,110.815393684378,0.0340243740138589,80.0282455404416,19.8058611021974,0.0586754146865794,11.8710217749782
"2917",0.4,10,0,0.8,10,1,50,126.079699507717,0.0267274195994838,92.0863431958925,14.1582093834608,0.029200489510759,9.03295645236574
"2921",0.4,10,0,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2925",0.4,10,0,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2929",0.4,10,1,0.6,1,0.25,50,131.574684112295,0.0167810459656283,97.2960300118959,15.1104753007465,0.0247111217313551,10.8351322652581
"2933",0.4,10,1,0.6,1,1,50,126.884211085844,0.0298714051975088,91.4158356500735,17.9132887269305,0.0346563631927734,12.2820219060047
"2937",0.4,10,1,0.6,10,0.25,50,113.950216776123,0.0275753662449827,82.4781280637131,17.6466612727062,0.0309693755391018,11.2844975880897
"2941",0.4,10,1,0.6,10,1,50,125.775745492971,0.0225792278871146,92.981477192914,13.2977927670311,0.0257427996619242,8.21304381082484
"2945",0.4,10,1,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2949",0.4,10,1,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2953",0.4,10,1,0.8,1,0.25,50,132.608456624681,0.0350053369267798,95.8012893699179,15.2790194329738,0.0411140296973284,10.899903749788
"2957",0.4,10,1,0.8,1,1,50,127.542664511003,0.0197209828962821,90.9709327960107,15.1666377515766,0.0208670340312652,12.4701425513654
"2961",0.4,10,1,0.8,10,0.25,50,113.571161634592,0.0355875945989928,80.9860132537537,15.4929253480559,0.0397408318118413,10.2506343772898
"2965",0.4,10,1,0.8,10,1,50,126.298547956139,0.0264984181467501,91.9945626010706,16.6778949726802,0.0269589114514382,10.6281702140456
"2969",0.4,10,1,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2973",0.4,10,1,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2977",0.4,10,10,0.6,1,0.25,50,134.011818705593,0.0322557293396555,99.9363048499591,15.0540456625448,0.0489366191316921,11.37733321805
"2981",0.4,10,10,0.6,1,1,50,122.026015257301,0.029108806567493,87.0061496283348,15.0105515256017,0.0343951771735736,11.0239108941425
"2985",0.4,10,10,0.6,10,0.25,50,110.415377324572,0.032131882594413,77.9453074202239,16.4922034088779,0.0482913457792211,9.78778360618376
"2989",0.4,10,10,0.6,10,1,50,126.568624068192,0.0279420422781681,90.7996295982271,15.912532264896,0.0373841164274307,11.2822076887923
"2993",0.4,10,10,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"2997",0.4,10,10,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"3001",0.4,10,10,0.8,1,0.25,50,132.72983071863,0.041012227442346,97.155851863682,16.7687409159275,0.043186078829136,11.9830397840339
"3005",0.4,10,10,0.8,1,1,50,128.040008590246,0.0304213243732202,90.8839618234598,15.860744810803,0.0296862550783884,12.4124398176081
"3009",0.4,10,10,0.8,10,0.25,50,111.27369161047,0.0411412740672837,80.3053543844832,18.6432002966637,0.0524271402387218,11.1862569042476
"3013",0.4,10,10,0.8,10,1,50,124.911250956461,0.0320674752174763,90.6123868510104,15.4914718961634,0.0448714534059496,11.3792613285119
"3017",0.4,10,10,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"3021",0.4,10,10,0.8,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"3025",0.4,10,100,0.6,1,0.25,50,134.872826628044,0.0339011327998864,99.0454319317937,19.5440402463673,0.0417227257532841,14.157498149768
"3029",0.4,10,100,0.6,1,1,50,123.732921778261,0.0369621872687563,87.8576519889935,17.507441530338,0.0367141979493182,11.7625486183587
"3033",0.4,10,100,0.6,10,0.25,50,111.663764962161,0.034682464728857,79.5108802472255,17.4965929290181,0.0309311100912937,10.2753370997625
"3037",0.4,10,100,0.6,10,1,50,127.700041198599,0.0269466109015354,93.0472672372506,14.4541613207524,0.0358956828818547,10.1183683233419
"3041",0.4,10,100,0.6,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"3045",0.4,10,100,0.6,100,1,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
"3049",0.4,10,100,0.8,1,0.25,50,134.812767779695,0.0388596067502849,100.017724854529,20.0044873476361,0.0530389701780287,14.0112539831193
"3053",0.4,10,100,0.8,1,1,50,126.603171717411,0.0381480156424202,89.5078785010527,14.7443501000092,0.0365415612375691,10.9418963641908
"3057",0.4,10,100,0.8,10,0.25,50,113.50759975584,0.025572326038279,82.6590260129094,17.7024058080515,0.0359036583768827,12.8183489512344
"3061",0.4,10,100,0.8,10,1,50,125.302951040175,0.0267480891949397,91.1256448420026,15.4556567373821,0.0348886029202747,10.3077082919689
"3065",0.4,10,100,0.8,100,0.25,50,192.344278640949,NA,162.774205581606,24.2544384703475,NA,18.5076241160723
