"pondday","temp","ph","do","chl","pc","amm","B1","B2","B3","B4","B5","B6","B7","B8","B8A","B9","B11","B12","AOT","dark","dark_filtered","B2_norm","B3_norm","B4_norm","dark_norm","transmission","B2_dehazed","B3_dehazed","B4_dehazed","B2_normalised","B3_normalised","B4_normalised","B5_normalised","NDMI","NDWI_b","NDCI_b","NDTI_b","MNDWI_b","NDVI_b","mNDHI_b","NDWI_dehazed","NDCI_dehazed","NDTI_dehazed","MNDWI_dehazed","NDVI_dehazed","NDWI_normalised","NDCI_normalised","NDTI_normalised","cells_count","cells_prop","pond","day","dark_day"
"JAG1_1",28.4,8.22,2.1,253.65,7.19,0.25,400.736842105263,476.263157894737,670,434.736842105263,807.947368421053,586.947368421053,606,528,465.631578947368,624.157894736842,327.789473684211,227.315789473684,462,431.789473684211,374.631578947368,0.350649660340464,0.390968668641709,0.210604767928766,0.210604767928766,0.789395232071235,241.315759762799,391.636853708582,0,1134.50013791028,1610.96417408031,1082.51205703502,1832.49573241337,0.246789674166418,0.141301817160935,0.302952926978756,-0.215976929162289,0.368511955531567,0.0740009070439292,-0.0474181199085418,-0.119568483669374,1,-1,0.125348509492247,1,0.518192279526593,0.260031081488208,-0.199260253834089,19,1,"JAG1",1,362.527132419342
"JAG1_2",29.2,8.3,2.1,158.34,7.17,0.03,1874.33333333333,1457.83333333333,1409.33333333333,1181.33333333333,1431.5,1318.66666666667,1295.66666666667,1092.66666666667,1194.66666666667,2232,779.833333333333,592,432,1181.33333333333,NA,0.632191384793293,0.678869621066153,0.719886248222628,0.632191384793293,0.367808615206707,0,268.123922614318,405.384829883633,1323.13789556483,1348.64433811802,1145.25771530134,1295.70963070239,0.17566017167317,0.134227793996967,0.0956690653122578,-0.0889635943149125,0.301657167171895,-0.0462426199925724,-0.105634641081211,-0.606095585771658,0.585238676546568,0.177477273775181,-0.49272648599511,0.479604351599379,0.11265678651489,0.0615600795617629,-0.0825115651685069,6,0.315789473684211,"JAG1",2,910.69109947644
"JAG1_3",28.9,8.28,2.8,138.85,6.22,0.25,366.263157894737,451.210526315789,665.684210526316,423.578947368421,824.052631578947,569.684210526316,595.631578947368,476.526315789474,429,355.947368421053,256.210526315789,177.315789473684,509.526315789474,418.736842105263,373.105263157895,0.331866299411896,0.391614387584492,0.211928042019377,0.211928042019377,0.788071957980623,206.856291342357,387.413668901077,-5.9835177748219e-14,1464.49375629922,2382.54907131824,1729.59962175754,3037.42215841853,0.336275075201136,0.19756495757748,0.323648987393685,-0.225713634567325,0.483967686460133,0.0245330585247686,-0.0348190187501776,-0.0622808303874024,1,-1,0.264128312514421,1,0.677264816955365,0.277147472617014,-0.162430662118658,19,1,"JAG1",3,410.59754601227
"JAG1_4",29.3,8.33,4.5,154.75,6.48,0.21,772.263157894737,727.157894736842,914.157894736842,656.210526315789,1034.21052631579,836.736842105263,851.473684210526,730,687.210526315789,627.263157894737,372.578947368421,237.684210526316,486.684210526316,656.052631578947,604,0.462610675557384,0.500047297269508,0.322960956493744,0.322960956493744,0.677039043506256,323.883802221154,477.892871392767,1.19670355496438e-14,964.144649611299,1310.80856715922,995.163066902926,1476.59983768674,0.338962559909794,0.124354680970166,0.224101764921441,-0.165313628764891,0.438190579264978,0.0404098950331151,-0.0523455923418903,-0.192911791651376,1,-1,0.151811397037684,1,0.294436265576775,0.19527590187983,-0.137959256427589,19,1,"JAG1",4,612.44705527941
"JAG1_5",29.8,8.3,3.6,182.92,7.41,0.41,685.473684210526,750.578947368421,900.789473684211,657.526315789474,1062.52631578947,879.684210526316,914.736842105263,765.210526315789,714.684210526316,831.473684210526,403.842105263158,286.578947368421,552,657.526315789474,584.153846153846,0.548869431348023,0.50848968314096,0.311255060728745,0.311255060728745,0.688744939271255,473.602522922485,508.115649802365,0,1137.93048418499,1443.34156975518,1093.14433215208,1636.92237835383,0.322337474030348,0.0950126150954624,0.236744594238646,-0.157513291572119,0.399114830533485,0.062132683024848,-0.0667983441440166,-0.185715904969741,1,-1,0.141616857069951,1,0.317325991725126,0.200504413348548,-0.139489493302163,19,1,"JAG1",5,643.150123631226
"JKS1_1",28.6,8.34,2,110.52,6.8,0.16,374.75,420,569.75,484.5,813.75,747.5,783.5,734.5,713.25,1316.75,710.5,479,456,420,357,0.309225802797757,0.332469252177036,0.234712129681386,0.234712129681386,0.765287870318614,131.715553405326,218.656774898765,0,1000.47641734159,1369.92065400337,1206.42430278884,1845.65661147653,0.00184814590103242,-0.0841647954272075,0.255061423551446,-0.0842634845969626,-0.0828593291869993,0.165470020510933,0.0674372294545141,-0.492653854125847,1,-1,-0.496677299807141,1,0.328525553504556,0.210937436800104,-0.0668920879523858,4,1,"JKS1",1,362.527132419342
"JKS1_2",29.3,7.89,1.21,52.38,5.6,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"JKS1",2,910.69109947644
"JKS1_3",29.3,8.36,3.17,81.72,4.79,0.11,426.25,480,618,524.75,848,706.75,736.75,665.5,669.25,1145.25,700.5,481.25,504,473.75,374.25,0.353041018387553,0.363562313331523,0.262546665127199,0.262546665127199,0.737453334872802,166.005752555145,232.416420529315,0,1557.93573515092,2211.88260558339,2142.71131073908,3125.69111684482,-0.0365472447900601,-0.00403955481554763,0.235791718669847,-0.0851422222077705,-0.0391517936074361,0.0870083386536848,0.0404636355831176,-0.438996559096948,1,-1,-0.471046354244958,1,0.550939819664511,0.186905026626032,-0.0195346242339753,4,1,"JKS1",3,410.59754601227
"JKS1_4",29.4,7.94,3.6,85.07,2.91,0.1,751.25,670,800.75,677.75,990.5,860,863.5,777.75,782.25,1340.5,777,507.5,480,655.5,542,0.426247387076252,0.438012815503634,0.333561836462068,0.333561836462068,0.666438163537932,217.383982379632,286.049439872115,0,888.358525590029,1148.19328936048,1027.82832878374,1414.19189034837,-0.00431490535759938,0.0347586033989504,0.187943831137684,-0.0851011989497085,0.0309925763268947,0.0491753784780041,0.0034560514894954,-0.435187743073839,1,-1,-0.439940619667897,1,0.20911860920418,0.158693720599165,-0.0572486677065537,4,1,"JKS1",4,612.44705527941
"JKS1_5",30.3,7.96,2.35,74.61,4.99,0.1,632.25,675.25,793,656.25,982.5,914.5,959.75,849.75,843.75,1391,759.75,515.5,552,647.25,NA,0.493784277879342,0.447643240191928,0.310650887573965,0.310650887573965,0.689349112426035,362.791971690295,351.588407479111,0,1023.72650090964,1270.62970677776,1091.02244389027,1513.63426282545,0.0552723985484838,-0.0174527573437321,0.19991069649698,-0.0965916188874491,0.0371881048590332,0.113071538868744,-0.0168577082433386,-0.392866067581719,1,-1,-0.346006868861925,1,0.212080047072388,0.163092841084633,-0.0783078894167202,4,1,"JKS1",5,643.150123631226
"KIS1_1",28.9,8.03,3.3,95.45,2.91,0.03,330.25,374.125,502.25,384.625,616.125,531.375,563.875,512.125,501.125,1071.625,419.25,289.5,456,361.25,308.25,0.275450246361217,0.293080617649699,0.186328488913732,0.186328488913732,0.813671511086268,148.206891935722,225.125947057123,0,891.198189614102,1207.62202452513,957.731573705179,1397.42572011794,0.0992409404802372,0.106419689143877,0.232468954155302,-0.142661951237352,0.197317672953878,0.0316342368310377,0.00252412451389217,-0.252349828575992,1,-1,-0.162104601906424,1,0.477472480613964,0.187880463742708,-0.125526520168797,8,1,"KIS1",1,362.527132419342
"KIS1_2",29.5,8.06,3.84,44.31,2.5,0.04,1337.71428571429,1202.71428571429,1224.57142857143,1001,1234.57142857143,1165,1175.85714285714,1060,1078.42857142857,1536.71428571429,655.714285714286,399,432,1001,NA,0.521558666831867,0.589870630333058,0.609993906154784,0.521558666831867,0.478441333168133,6.49639072694949e-14,299.025393347929,306.089696655821,1091.59038456552,1171.83868762816,970.431410567135,1117.46146684597,0.266431064093753,0.0931035574157359,0.103653685607338,-0.100980932302133,0.341909221880551,0.00663284766926732,-0.0922960449218301,-0.551886401368627,0.614211211712683,-0.00586194752994535,-0.328189601455338,0.556358953198709,0.0715746071285357,0.069593124073394,-0.0945431383855454,7,0.875,"KIS1",2,910.69109947644
"KIS1_3",30.1,8.53,6.88,52.15,2.49,0.08,318.75,376.25,549,392.75,664.5,508.5,510.5,441.75,460.125,796.625,366.125,241,504,367.5,327.375,0.276732673267327,0.322970404561499,0.196503483046607,0.196503483046607,0.803496516953393,134.79099598899,266.989009937225,-2.8421709430404e-14,1221.19441739695,1964.92483894059,1603.71580236831,2449.31809804644,0.11214463966764,0.25931234152958,0.259424979578224,-0.175458187264289,0.346259141318535,-0.104885107583415,0.0117995519430733,-0.0460310200379503,1,-1,0.052936116165973,1,0.68669544043658,0.211102958928392,-0.111144052715986,8,1,"KIS1",3,410.59754601227
"KIS1_4",29.9,8.1,5.55,32.1,1.06,0.1,861.5,793,939.5,735.875,1017.875,924.625,947.625,852.25,842.625,1060,544.75,335.875,480,730.875,688.5,0.504498773061892,0.513909510041416,0.362168670463334,0.362168670463334,0.637831329536666,349.497698984593,434.126058607923,5.6843418860808e-14,1051.44523998939,1347.14654430743,1115.97664543524,1453.27669902913,0.259769087815386,0.0793834517477029,0.160021652864814,-0.123078884954874,0.32147186390705,0.0421364904648725,-0.0390950907426507,-0.286767547870457,1,-1,-0.0291133328145181,1,0.250359443231422,0.1305047189112,-0.0954166972726332,8,1,"KIS1",4,612.44705527941
"KIS1_5",31,8.11,7.06,41.81,2.78,0.17,630.571428571429,691.714285714286,794.142857142857,625.428571428571,905.571428571429,828.285714285714,862.428571428571,766.571428571429,785.142857142857,1191.14285714286,540.714285714286,357.142857142857,552,613.857142857143,NA,0.50582397492818,0.448288375468731,0.296060862214708,0.296060862214708,0.703939137785292,406.941487522716,383.20495559034,6.49639072694949e-14,1048.68751624361,1272.46091514638,1039.78149863437,1395.11851574708,0.215091392150775,0.0840090032337848,0.182457145205088,-0.123535817303628,0.281185209979314,0.0365523556323947,-0.0562370632971542,-0.254496186175494,1,-1,-0.0446092585782293,1,0.300847312769399,0.145411517215846,-0.105362386219654,7,0.875,"KIS1",5,643.150123631226
"NRO1_1",28.7,8.07,1.6,267.14,14.88,0.26,338.95652173913,415.739130434783,553.391304347826,420.978260869565,834.45652173913,752,794.804347826087,728.347826086957,671.369565217391,887.630434782609,502.5,364.695652173913,456,392.195652173913,304.826086956522,0.306088729436041,0.322923375371296,0.203939533866382,0.203939533866382,0.796060466133618,175.418092669362,258.393324775587,-9.8858119757927e-15,990.326656585952,1330.58741127152,1048.25264160748,1892.62082499236,0.247750139787589,-0.0675004955370612,0.347639727304475,-0.153986576139024,0.174197405624571,0.219596308221304,-0.0131200446520264,-0.395488993503854,1,-1,-0.158832835330921,1,0.343341747913539,0.30616601317067,-0.136930943988833,46,1,"NRO1",1,362.527132419342
"NRO1_2",29.6,8.28,6.5,189.65,16,0.2,1438.14634146341,1268.9512195122,1260.75609756098,1020.92682926829,1340.82926829268,1150.36585365854,1115.9512195122,966.975609756098,949.560975609756,1291.87804878049,569.756097560976,387.170731707317,426.780487804878,1020.92682926829,936.8,0.55028240221691,0.607300625029372,0.622137007476108,0.55028240221691,0.44971759778309,0,266.888580810481,271.830847426994,1151.70740562007,1206.46516513012,989.749713299363,1213.63981561611,0.288996997544221,0.143661218214252,0.136067983433069,-0.106231531572848,0.408187046616294,-0.0387508128793292,-0.109490011716393,-0.56535742946707,0.678608029754059,-0.027481803007963,-0.324599321960899,0.580951847997987,0.12220467438645,0.102248623615333,-0.0998007598515231,41,0.891304347826087,"NRO1",2,910.69109947644
"NRO1_3",29.3,8.13,1.1,137.97,12.4,0.21,361.434782608696,443.347826086957,583.108695652174,435.369565217391,836.239130434783,736.282608695652,786.086956521739,685.847826086957,654.95652173913,598.630434782609,470.869565217391,325.217391304348,504,405.673913043478,330.130434782609,0.326083266711764,0.343036159085812,0.217827208090909,0.217827208090909,0.782172791909091,185.407835505991,270.509704981604,4.94290598789635e-15,1438.97379450489,2087.00320562696,1777.74424343565,3082.34106315806,0.297532126636473,0.00169682547123851,0.327668516757436,-0.161373459147933,0.275364114175286,0.158675577411528,-0.0272355189202034,-0.332394699909639,1,-1,-0.034040153865041,1,0.546845392593301,0.28138815596771,-0.0969157985581918,46,1,"NRO1",3,410.59754601227
"NRO1_4",30,8.24,5.3,134.54,10.82,0.18,731.613636363636,676.75,770.75,620.477272727273,953.477272727273,851.5,865.522727272727,775.5,764.045454545455,798.818181818182,524.818181818182,346.568181818182,480,604.840909090909,523.939393939394,0.430541670453513,0.421602719387356,0.30537445750481,0.30537445750481,0.69462554249519,278.127933926584,302.762815179312,-5.16758353280073e-15,897.308406258287,1105.17636937195,940.972509443847,1361.33248533306,0.256838416848107,0.0390762868203289,0.214589895505807,-0.114069557082366,0.280162899059741,0.0742556572238139,-0.0504781596930479,-0.383691022759579,1,-1,-0.13129745508228,1,0.211778720051769,0.185668342329123,-0.0863923275573493,44,0.956521739130435,"NRO1",4,612.44705527941
"NRO1_5",30.5,8.26,5.2,104.24,6.31,0.43,672.818181818182,723.113636363636,795.75,665.545454545455,980.363636363636,898.204545454545,933.977272727273,819.954545454545,832.568181818182,1015.90909090909,586.5,406.477272727273,552.568181818182,650.545454545455,548,0.528785108858235,0.449195596951736,0.315051102743411,0.315051102743411,0.68494889725659,430.923884523191,348.849271808454,4.13406682624058e-14,1096.2911406362,1275.03605191476,1106.47623365828,1510.34299239506,0.214005035210259,0.0299959072262221,0.194526704835108,-0.0950592406939121,0.23290037231307,0.0640864831357006,-0.048091090558972,-0.350763625943056,1,-1,-0.143418176140457,1,0.254098948527502,0.157670314230797,-0.0767838419673443,44,0.956521739130435,"NRO1",5,643.150123631226
"NSR1_1",27.9,8.24,3.7,52.33,10.6,0.23,404.603448275862,622.01724137931,1012.48275862069,577.775862068965,1383.01724137931,1126.05172413793,1173.18965517241,1011.03448275862,816.793103448276,786.189655172414,331.896551724138,231.275862068966,462,570.344827586207,477.724137931034,0.457961382903723,0.590819456956143,0.279898871134584,0.279898871134584,0.720101128865417,335.638769757841,739.813770655266,-7.840471567008e-15,1481.69900280922,2434.43798658497,1438.68491551037,3136.80481147496,0.548549282017067,0.0396059049619526,0.408011776569567,-0.272595700922881,0.55260375140297,0.229801131786533,-0.0372892017212683,-0.1140385024927,1,-1,0.439595000658757,1,0.433105442298509,0.368485415643856,-0.256363550636914,58,1,"NSR1",1,362.527132419342
"NSR1_2",28.5,8.42,5.7,42.25,12.09,0.12,2188.83333333333,1759.66666666667,1775.83333333333,1555.5,1912.66666666667,1784,1778,1317.83333333333,1656.83333333333,2425.16666666667,1083.83333333333,919.666666666667,428.833333333333,1479.33333333333,NA,0.763081815553628,0.855411046885035,0.947897623400366,0.751720203184549,0.248279796815451,161.026217228464,1299.98479651407,2116.02465929502,1597.08356023477,1699.3620414673,1507.9980610761,1731.23340574463,0.145089772882378,0.154557372623274,0.105134246906084,-0.077195622680381,0.289056051715177,-0.0781558668468976,-0.0745165711077372,-0.23971011426859,0.377826647202082,-0.0967329294817289,-0.113564506971541,0.248448851828044,0.13304634991609,0.0710854059150375,-0.0707509770139815,6,0.103448275862069,"NSR1",2,910.69109947644
"NSR1_3",28.9,8.51,7.6,73.02,12.02,0.14,412.793103448276,577.586206896552,869.655172413793,537.810344827586,1192.91379310345,922.379310344828,971.241379310345,800.534482758621,678.293103448276,485.620689655172,288.327586206897,185.120689655172,508.431034482759,529.793103448276,468.344827586207,0.424815880602839,0.511608165507255,0.26908111006268,0.26908111006268,0.73091888993732,288.906417904922,563.319148079518,-2.7441650484528e-14,1874.67123303003,3112.58114679239,2196.04060770758,4397.0283564447,0.564554001179925,0.0696232372233442,0.379985701409056,-0.237484099355993,0.57870660041591,0.168152490915079,-0.0376927988025908,-0.140138227137153,1,-1,0.43622662143197,1,0.599547855251723,0.335401403849701,-0.174509565976996,58,1,"NSR1",3,410.59754601227
"NSR1_4",29.2,8.57,9.6,96.64,11.57,0.17,765.862068965517,772.48275862069,1004.22413793103,709.01724137931,1281.31034482759,1055.12068965517,1093.05172413793,933.241379310345,830.758620689655,683.568965517241,381.862068965517,238.344827586207,489,705.672413793103,666.42,0.491445906602274,0.549313820857798,0.348950340269646,0.348950340269646,0.651049659730354,342.995334790545,561.853046913583,2.7441650484528e-14,1024.24126043581,1439.95431306429,1075.246043948,1829.39797947971,0.470458179542857,0.0533464779396821,0.287957221526875,-0.172892588828425,0.494882314546617,0.119271281564507,-0.0435172600257826,-0.227787377204302,1,-1,0.264894568655236,1,0.226982455776166,0.260071524110343,-0.14560699134722,58,1,"NSR1",4,612.44705527941
"NSR1_5",29.7,8.51,4.1,103.71,10.89,0.3,641.592592592593,744.12962962963,906.481481481482,659.018518518518,1211.14814814815,996.259259259259,1037.5,861.388888888889,757.62962962963,776.333333333333,376.055555555556,270.574074074074,552,655.962962962963,623.741935483871,0.544153294061886,0.511702783788587,0.311961428884506,0.311961428884506,0.688038571115494,460.946254125336,513.792658267241,8.42124723863822e-15,1128.15286481145,1452.46191552873,1095.62513469413,1865.88838106324,0.432753586124945,0.0397755405245153,0.296174744822993,-0.159203893976783,0.454597884105621,0.119332120081663,-0.0619390392385386,-0.235752725697581,1,-1,0.217177164644702,1,0.266455555344806,0.261072612150743,-0.141190167508381,54,0.931034482758621,"NSR1",5,643.150123631226
"PKR1_1",29.7,8.18,4.8,257.05,7.33,0.21,417.8,476.7,664.9,451.2,842.6,889.7,955,870.8,863.2,1197.9,630.4,410.9,456,440,357.7,0.350971286175454,0.387992638477422,0.218580212409167,0.218580212409167,0.781419787590833,229.979361016983,370.81419075916,0,1135.54073368271,1598.70161096417,1123.50597609562,1911.09095032887,0.154743186021365,-0.079214760452275,0.306155625809763,-0.196143416547092,0.068963711377009,0.269435278727694,-0.031633023435331,-0.337482485222746,1,-1,-0.204830683752343,1,0.327015213682099,0.263314854342766,-0.179329392806057,10,1,"PKR1",1,362.527132419342
"PKR1_2",29.9,8.25,6.6,190.67,7.32,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"PKR1",2,910.69109947644
"PKR1_3",30.5,8.33,8.1,228.51,9.81,0.25,364.3,432.8,613.4,414.2,833.5,839.7,941.2,797.4,809.8,1044.5,605.6,385.8,504,399.4,317.5,0.31832531824611,0.360856186080188,0.207235500134703,0.207235500134703,0.792764499865297,190.181766061864,329.073875659155,-2.27373675443232e-14,1404.73872119442,2195.41875447387,1691.30257247856,3072.24474751198,0.135186150276928,-0.0571015385254339,0.342274484320193,-0.205206369221575,0.0705573532986499,0.257438892189501,-0.0333599151889953,-0.329493830877832,1,-1,-0.213118185120945,1,0.502713381574874,0.296375216691064,-0.141629629110558,10,1,"PKR1",3,410.59754601227
"PKR1_4",30.5,8.25,2.8,36.69,1.13,1.08,924,897.7,1097.7,831.9,1201.9,1135.3,1194.6,1066.7,1099.1,1179.7,757.6,475.2,480,831.7,756,0.571107879669181,0.600445416894585,0.409428390634887,0.409428390634887,0.590571609365113,433.990271047787,594.403263464542,-4.54747350886464e-14,1190.26783346592,1573.98910238027,1261.60145586897,1716.01941747573,0.17341911745569,0.0507373316044004,0.18363093528196,-0.141887518583254,0.216701884168123,0.0892591146529821,-0.0418150085495728,-0.239990427418659,1,-1,-0.0757333773404112,1,0.222414205925148,0.154343606824849,-0.114374336044472,10,1,"PKR1",4,612.44705527941
"PKR1_5",NA,NA,NA,NA,NA,NA,733.5,866.5,1046.25,798.25,1244,1282.5,1386.75,1251,1275,1479,741.5,441,552,793.25,NA,0.63363802559415,0.590601185436071,0.377869822485207,0.377869822485207,0.622130177514793,562.281392836175,601.997988916587,0,1313.67495451789,1676.41403621215,1327.09891936825,1916.4997689108,0.293909088499369,-0.0747704751111852,0.220804509971891,-0.13767211156792,0.216760221133517,0.210906279575374,-0.0441622282653051,-0.332228103516649,1,-1,-0.041670908859418,1,0.15691750432928,0.184334604441529,-0.119582409102241,4,0.4,"PKR1",5,643.150123631226
"PNR1_1",28.3,8.34,2.87,182.11,7.64,0.14,360.320754716981,425.490566037736,591.150943396226,398.509433962264,737.509433962264,567.283018867925,581.358490566038,516.320754716981,455.943396226415,734.245283018868,359.905660377359,259.88679245283,456,380.641509433962,328.830188679245,0.313268242537836,0.344957458665542,0.193054691317661,0.192387396033822,0.807612603966178,201.343373839692,322.683069700202,2.48713164713759,1013.55542171924,1421.37759893298,992.304367435917,1672.73629839479,0.241034805123213,0.12933348202702,0.305949668816486,-0.206746934430345,0.346153105169373,0.0774496079331893,-0.0456773150079371,-0.152617886845961,0.996865259049595,-0.986781275271281,0.0867237344010471,0.997576861003126,0.504568351888416,0.263112471811479,-0.190015002808818,53,1,"PNR1",1,362.527132419342
"PNR1_2",28.6,8.48,5.94,106.35,8.78,0.14,1137.29411764706,1008.43137254902,1108.94117647059,840.21568627451,1184.23529411765,1018.13725490196,1008.27450980392,861.078431372549,842.156862745098,1145.45098039216,460.647058823529,302.176470588235,432,837.705882352941,793.368421052632,0.437307620359506,0.53417205032302,0.512014434049062,0.437307620359506,0.562692379640494,-6.2416303062848e-14,358.969049893187,220.954727575459,915.258098156671,1061.18772867999,814.55713647553,1071.90015760106,0.346805996071022,0.136023269968116,0.170359559213947,-0.139262078530712,0.452380336362752,0.00269781308646634,-0.0925858407372451,-0.403661259990077,0.698230757974645,-0.268053037530063,-0.0576107762326314,0.607051677273388,0.114508603275135,0.136850232321818,-0.13288496725904,51,0.962264150943396,"PNR1",2,910.69109947644
"PNR1_3",29.3,9.1,12.94,77.2,9.27,0.16,298.358490566038,372.528301886792,588.396226415094,370.11320754717,777.452830188679,514.471698113208,526.716981132075,426.207547169811,376.905660377359,473.528301886792,295.943396226415,204.377358490566,504,348.584905660377,304.018867924528,0.273995356408956,0.346146752800988,0.185177681488404,0.18385799979972,0.816142000200279,148.395843599551,337.005619558472,4.6840395140178,1209.11490388443,2105.92779676125,1511.28300345925,2865.65731731913,0.315098188652477,0.250560826343471,0.365519422354364,-0.242351996184265,0.488878959254897,-0.0166027819487916,-0.0182882071436266,0.000392410930916865,0.99454790821717,-0.983154264218657,0.288901638409504,0.995556475353887,0.697089956647363,0.320483556084082,-0.179781619896201,53,1,"PNR1",3,410.59754601227
"PNR1_4",28.6,8.67,5.4,86.14,8.71,0.2,787.924528301887,724.150943396226,915.528301886792,665.037735849057,1059.92452830189,832.754716981132,836.094339622642,723.094339622642,676.245283018868,759.415094339623,429.716981132075,283.207547169811,480,654.037735849057,606.833333333333,0.4606976827932,0.500796914371145,0.327305361101272,0.326872702795927,0.673127297204073,309.16185168127,469.83809252943,2.00595932166253,960.157708030001,1312.77359031659,1008.54979655605,1513.31314720429,0.321580344432993,0.146467576714261,0.230673220773772,-0.161949952877764,0.432126846229732,0.0141503502822533,-0.0461353757295889,-0.173798335638038,0.99773634103831,-0.989188445248529,0.153198261810159,0.998126423687343,0.313427467320839,0.201934516256209,-0.134597334328681,53,1,"PNR1",4,612.44705527941
"PNR1_5",29.8,8.73,8.77,105.6,9.88,0.15,634.372549019608,700.549019607843,859.862745098039,628.843137254902,1043.8431372549,850.803921568627,876.941176470588,732.352941176471,672.588235294118,897.235294117647,421.686274509804,294.411764705882,552,620.392156862745,582.409090909091,0.512284475033158,0.485386816312751,0.297677224736048,0.297677224736048,0.702322775263951,415.903699401125,471.533533685918,1.7833229446528e-14,1062.08159431147,1377.76437285377,1045.45824980034,1608.13917309336,0.325554051278376,0.0997234227143995,0.25018442487748,-0.158522404159789,0.402000387193395,0.0590534806245682,-0.0576780575044457,-0.190922521961422,1,-1,0.143292019937221,1,0.321197340425644,0.214177654264476,-0.140519633032779,51,0.962264150943396,"PNR1",5,643.150123631226
"PRA1_1",29,8.36,3.3,358.49,11.2,0.19,295,347.84,520.76,301.64,639.88,563.28,584.32,495.56,398.4,748.56,291,217.28,456,299.44,260.76,0.256097864869457,0.303881856540084,0.146127072852618,0.146127072852618,0.853872927147382,175.118073649022,316.660843948544,0,828.585040495474,1252.12791536427,751.095617529881,1451.30415060104,0.301383520888724,0.0536560224104695,0.364086232369299,-0.272815947337236,0.340465332486353,0.221613656157498,-0.0766898538269069,-0.18510007592098,1,-1,0.119039607373338,1,0.450914315246209,0.322984232557317,-0.256588922309104,25,1,"PRA1",1,362.527132419342
"PRA1_2",30,8.42,9.28,151.73,10.74,0.08,1844,1600.14285714286,1637.64285714286,1475.21428571429,1783.71428571429,1754.78571428571,1753.35714285714,1518.21428571429,1646.28571428571,2421.14285714286,1315.78571428571,1046.5,432,1421.64285714286,NA,0.693904101102713,0.788845306908891,0.89897275180639,0.693904101102713,0.306095898897287,693.714285714286,1503.23883137403,2215.58004349393,1452.2988356715,1567.12235133288,1430.16411605844,1614.51329264508,0.130584845553077,0.0532862663790799,0.0999063885260988,-0.0653359825630188,0.178652441974245,0.0120175772813535,-0.0548580226207222,-0.328732357671399,0.284253087296152,0.0877567385213747,-0.240395537946079,0.220950725494576,0.031387813376177,0.0658412610490669,-0.0588765941727359,14,0.56,"PRA1",2,910.69109947644
"PRA1_3",29.8,8.61,3.9,180.58,10.31,0.17,320.52,373.72,528.52,307.96,630.84,539.72,552.6,436.36,373.4,496.36,235.12,153.32,504,306.4,266.739130434783,0.274871852899576,0.310922255407729,0.154080745102567,0.154080745102567,0.845919254897433,193.889494021354,314.839143448068,3.63797880709171e-14,1212.98279779292,1891.62491052255,1257.49285422621,2325.24880206414,0.376103447607405,0.126616465321742,0.347943363997934,-0.269248046798379,0.46062206139315,0.145867147802997,-0.102425705443172,-0.122592724352248,1,-1,0.254616406821899,1,0.637329148063145,0.302229301920288,-0.207288875575177,25,1,"PRA1",3,410.59754601227
"PRA1_4",29.6,8.23,4.39,171.74,8.65,0.23,1194.42857142857,926.142857142857,920.285714285714,737.142857142857,902.857142857143,804.571428571429,776.142857142857,667.428571428571,669.285714285714,1100.85714285714,443.571428571429,301.857142857143,480,737.142857142857,589,0.589202944651459,0.503399234195515,0.362792659776419,0.362792659776419,0.637207340223581,566.482885112764,407.929492598215,-3.24819536347474e-14,1227.98045232413,1319.59523126716,1117.89938905499,1289.05931304561,0.209148915878683,0.163711216961703,0.103013426048958,-0.112864534418951,0.359271180197643,-0.0519960284700651,-0.116020519825021,-0.236622710534521,1,-1,-0.0287959811897922,1,0.332055676992644,0.0730954745796638,-0.08513590722916,7,0.28,"PRA1",4,612.44705527941
"PRA1_5",31.2,8.29,11.59,124.1,6.84,0.29,1069.875,1005.9375,1041.75,836.6875,1098.125,998.5625,1006.125,847.5,876.5,1375.6875,667.5625,550.6875,557.125,836.6875,512,0.735603290676417,0.588060965283658,0.396065088757396,0.396065088757396,0.603934911242603,1920.86670700185,1573.84810567099,844.84375,1525.07201334142,1669.2036532607,1391.00166251039,1691.7655214913,0.180106912341885,0.150129553379895,0.156024701592322,-0.134042766866351,0.314846624218522,-0.0175090407024572,-0.115383231730161,-0.0880518076319154,0.901173417166252,-0.946195150299325,0.0941086803169898,0.900860298647578,0.366678190290796,0.118739672282362,-0.115925141367202,16,0.64,"PRA1",5,643.150123631226
